timestamp,can_id,dlc,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,label,source_file
9.66,809,8,125,177,127,140,17,45,0,16,normal,train_fuzzy_group1_realistic_b0
9.66,688,5,28,0,0,7,131,0,0,0,normal,train_fuzzy_group1_realistic_b0
9.66,399,8,0,45,26,0,0,63,0,0,normal,train_fuzzy_group1_realistic_b0
9.66958482956503,809,8,125,177,127,140,17,45,0,16,normal,train_fuzzy_group1_realistic_b0
9.670453172742672,688,5,27,0,0,7,136,0,0,0,normal,train_fuzzy_group1_realistic_b0
9.670661519075475,399,8,0,46,26,0,0,63,0,0,normal,train_fuzzy_group1_realistic_b0
9.679423496898693,809,8,141,176,127,140,17,46,0,16,normal,train_fuzzy_group1_realistic_b0
9.680397650529622,688,5,26,0,0,7,123,0,0,0,normal,train_fuzzy_group1_realistic_b0
9.681394007534001,399,8,0,44,25,0,0,63,0,0,normal,train_fuzzy_group1_realistic_b0
9.690607054735128,809,8,158,176,127,140,17,46,0,16,normal,train_fuzzy_group1_realistic_b0
9.690655802139268,688,5,26,0,0,7,142,0,0,0,normal,train_fuzzy_group1_realistic_b0
9.691301977059684,399,8,0,44,27,0,0,63,0,0,normal,train_fuzzy_group1_realistic_b0
9.700143705303946,809,8,137,176,127,140,17,46,0,16,normal,train_fuzzy_group1_realistic_b0
9.700662930110806,399,8,0,44,27,0,0,63,0,0,normal,train_fuzzy_group1_realistic_b0
9.701440979305255,688,5,27,0,0,7,122,0,0,0,normal,train_fuzzy_group1_realistic_b0
9.708879252761848,809,8,146,176,127,140,17,47,0,16,normal,train_fuzzy_group1_realistic_b0
9.71146952223855,688,5,26,0,0,7,111,0,0,0,normal,train_fuzzy_group1_realistic_b0
9.71256629817802,399,8,0,44,27,0,0,64,0,0,normal,train_fuzzy_group1_realistic_b0
9.72002075290379,809,8,128,176,127,140,17,47,0,16,normal,train_fuzzy_group1_realistic_b0
9.721875235166848,688,5,26,0,0,7,107,0,0,0,normal,train_fuzzy_group1_realistic_b0
9.722021094101494,399,8,0,44,27,0,0,64,0,0,normal,train_fuzzy_group1_realistic_b0
9.729473383921867,809,8,137,176,127,140,17,47,0,16,normal,train_fuzzy_group1_realistic_b0
9.73192286532044,688,5,24,0,0,7,116,0,0,0,normal,train_fuzzy_group1_realistic_b0
9.732383757806687,399,8,0,43,27,0,0,63,0,0,normal,train_fuzzy_group1_realistic_b0
9.739820500729563,809,8,150,176,127,140,17,47,0,16,normal,train_fuzzy_group1_realistic_b0
9.742267554859954,688,5,24,0,0,7,119,0,0,0,normal,train_fuzzy_group1_realistic_b0
9.742413214170085,399,8,0,43,26,0,0,64,0,0,normal,train_fuzzy_group1_realistic_b0
9.75118581475378,809,8,152,175,127,140,17,47,0,16,normal,train_fuzzy_group1_realistic_b0
9.751496092871484,688,5,25,0,0,7,133,0,0,0,normal,train_fuzzy_group1_realistic_b0
9.751643576164305,399,8,0,43,26,0,0,64,0,0,normal,train_fuzzy_group1_realistic_b0
9.761101933651608,809,8,162,175,127,140,17,47,0,16,normal,train_fuzzy_group1_realistic_b0
9.761518940646633,399,8,0,42,26,0,0,64,0,0,normal,train_fuzzy_group1_realistic_b0
9.761975703604632,688,5,26,0,0,7,122,0,0,0,normal,train_fuzzy_group1_realistic_b0
9.770828274326503,809,8,165,176,127,140,17,46,0,16,normal,train_fuzzy_group1_realistic_b0
9.771125992082105,399,8,0,42,26,0,0,64,0,0,normal,train_fuzzy_group1_realistic_b0
9.771959585355921,688,5,27,0,0,7,114,0,0,0,normal,train_fuzzy_group1_realistic_b0
9.78111614809983,399,8,0,42,25,0,0,63,0,0,normal,train_fuzzy_group1_realistic_b0
9.781499802433212,809,8,170,175,127,140,17,47,0,16,normal,train_fuzzy_group1_realistic_b0
9.782204368712854,688,5,27,0,0,7,96,0,0,0,normal,train_fuzzy_group1_realistic_b0
9.791661733192795,399,8,0,43,25,0,0,63,0,0,normal,train_fuzzy_group1_realistic_b0
9.792127675389034,809,8,189,176,127,140,17,47,0,16,normal,train_fuzzy_group1_realistic_b0
9.792908037861286,688,5,27,0,0,7,94,0,0,0,normal,train_fuzzy_group1_realistic_b0
9.800743623621617,399,8,0,44,25,0,0,64,0,0,normal,train_fuzzy_group1_realistic_b0
9.802050918412666,688,5,26,0,0,7,107,0,0,0,normal,train_fuzzy_group1_realistic_b0
9.803432094458284,809,8,192,177,127,140,17,47,0,16,normal,train_fuzzy_group1_realistic_b0
9.810650220043614,399,8,0,44,25,0,0,64,0,0,normal,train_fuzzy_group1_realistic_b0
9.812346252701099,688,5,27,0,0,7,97,0,0,0,normal,train_fuzzy_group1_realistic_b0
