timestamp,can_id,dlc,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,label,source_file
8.68,339,7,0,128,16,255,0,255,114,155,normal,train_impersonation_group0_artifact_b0
8.68,790,8,5,26,199,9,27,23,0,127,normal,train_impersonation_group0_artifact_b0
8.68,356,7,0,8,0,0,0,0,7,9,normal,train_impersonation_group0_artifact_b0
8.6856294834208,356,7,0,8,0,0,0,0,7,10,normal,train_impersonation_group0_artifact_b0
8.690267786934768,790,8,5,26,205,9,26,22,0,127,normal,train_impersonation_group0_artifact_b0
8.691872125399332,356,7,0,8,0,0,0,0,8,10,normal,train_impersonation_group0_artifact_b0
8.6939647073772,339,7,0,128,16,255,0,255,138,136,normal,train_impersonation_group0_artifact_b0
8.701313277153544,790,8,5,26,204,9,26,23,0,127,normal,train_impersonation_group0_artifact_b0
8.701907387595421,339,7,0,128,16,255,0,255,152,142,normal,train_impersonation_group0_artifact_b0
8.70725445034221,356,7,0,8,0,0,0,0,7,10,normal,train_impersonation_group0_artifact_b0
8.710068033744617,790,8,5,26,220,9,25,24,0,127,normal,train_impersonation_group0_artifact_b0
8.710081389176274,339,7,0,128,16,255,0,255,159,158,normal,train_impersonation_group0_artifact_b0
8.716552996167763,339,7,0,128,16,255,0,255,164,142,normal,train_impersonation_group0_artifact_b0
8.717444156797493,356,7,0,8,0,0,0,0,8,8,normal,train_impersonation_group0_artifact_b0
8.720143288869748,790,8,5,26,212,9,25,24,0,127,normal,train_impersonation_group0_artifact_b0
8.72853750985167,356,7,0,8,0,0,0,0,8,9,normal,train_impersonation_group0_artifact_b0
8.728978170672582,790,8,5,26,214,9,25,23,0,127,normal,train_impersonation_group0_artifact_b0
8.732889136883118,339,7,0,128,16,255,0,255,169,149,normal,train_impersonation_group0_artifact_b0
8.735871467758304,356,7,0,8,0,0,0,0,7,10,normal,train_impersonation_group0_artifact_b0
8.73953690464554,790,8,5,26,207,9,25,24,0,127,normal,train_impersonation_group0_artifact_b0
8.741908125727603,356,7,0,8,0,0,0,0,8,9,normal,train_impersonation_group0_artifact_b0
8.744237312225442,339,7,0,128,16,255,0,255,166,137,normal,train_impersonation_group0_artifact_b0
8.747766877737256,356,7,0,8,0,0,0,0,7,8,normal,train_impersonation_group0_artifact_b0
8.749020967133736,790,8,5,26,204,9,26,26,0,127,normal,train_impersonation_group0_artifact_b0
8.75336686507909,339,7,0,128,16,255,0,255,172,98,normal,train_impersonation_group0_artifact_b0
8.759404879611598,356,7,0,8,0,0,0,0,8,9,normal,train_impersonation_group0_artifact_b0
8.759632422471636,790,8,5,26,209,9,27,25,0,127,normal,train_impersonation_group0_artifact_b0
8.760931093814989,339,7,0,128,16,255,0,255,152,95,normal,train_impersonation_group0_artifact_b0
8.761236425515731,356,7,0,8,0,0,0,0,8,7,normal,train_impersonation_group0_artifact_b0
8.761748093814989,339,7,0,128,16,255,0,255,154,78,normal,train_impersonation_group0_artifact_b0
8.767868860235485,356,7,0,8,0,0,0,0,8,8,normal,train_impersonation_group0_artifact_b0
8.770273564357034,790,8,5,27,200,9,27,25,0,127,normal,train_impersonation_group0_artifact_b0
8.772429843866197,339,7,0,128,16,255,0,255,164,59,normal,train_impersonation_group0_artifact_b0
8.77796784101489,356,7,0,8,0,0,0,0,8,7,normal,train_impersonation_group0_artifact_b0
8.780129763968903,339,7,0,128,16,255,0,255,140,74,normal,train_impersonation_group0_artifact_b0
8.781182064758147,790,8,5,27,200,9,27,24,0,127,normal,train_impersonation_group0_artifact_b0
8.78147316482661,339,7,0,128,16,255,0,255,152,55,normal,train_impersonation_group0_artifact_b0
8.782937427081503,356,7,0,8,0,0,0,0,8,7,normal,train_impersonation_group0_artifact_b0
8.788637165218137,356,7,0,8,0,0,0,0,7,7,normal,train_impersonation_group0_artifact_b0
8.789773881108344,339,7,0,128,16,255,0,255,164,75,normal,train_impersonation_group0_artifact_b0
8.790722517555631,790,8,5,27,192,9,26,25,0,127,normal,train_impersonation_group0_artifact_b0
8.800008937837516,356,7,0,8,0,0,0,0,8,8,normal,train_impersonation_group0_artifact_b0
8.800127918479724,790,8,5,26,183,9,26,25,0,127,normal,train_impersonation_group0_artifact_b0
8.8011129298302,339,7,0,128,16,255,0,255,161,76,normal,train_impersonation_group0_artifact_b0
8.807274767957448,339,7,0,128,16,255,0,255,158,97,normal,train_impersonation_group0_artifact_b0
8.809396538394774,790,8,5,26,202,9,25,25,0,127,normal,train_impersonation_group0_artifact_b0
8.809694543643234,356,7,0,8,0,0,0,0,7,9,normal,train_impersonation_group0_artifact_b0
8.816802100448824,339,7,0,128,16,255,0,255,156,88,normal,train_impersonation_group0_artifact_b0
8.817496964962407,790,8,5,26,200,9,25,24,0,127,normal,train_impersonation_group0_artifact_b0
8.819518642780181,356,7,0,8,0,0,0,0,8,9,normal,train_impersonation_group0_artifact_b0
8.82087662489451,339,7,0,128,16,255,0,255,152,100,normal,train_impersonation_group0_artifact_b0
8.827081214076113,790,8,5,25,207,9,24,24,0,127,normal,train_impersonation_group0_artifact_b0
8.8302047182018,356,7,0,8,0,0,0,0,8,8,normal,train_impersonation_group0_artifact_b0
8.83140689491944,339,7,0,128,16,255,0,255,148,95,normal,train_impersonation_group0_artifact_b0
8.834622854033421,356,7,0,8,0,0,0,0,8,7,normal,train_impersonation_group0_artifact_b0
8.837703219899446,790,8,5,25,206,9,25,24,0,127,normal,train_impersonation_group0_artifact_b0
8.840761157581072,356,7,0,8,0,0,0,0,8,7,normal,train_impersonation_group0_artifact_b0
8.840893852724975,339,7,0,128,16,255,0,255,153,92,normal,train_impersonation_group0_artifact_b0
8.842026193596885,339,7,0,128,16,255,0,255,137,85,normal,train_impersonation_group0_artifact_b0
8.846658161736444,356,7,0,8,0,0,0,0,7,8,normal,train_impersonation_group0_artifact_b0
8.847628377611057,790,8,5,25,208,9,26,23,0,127,normal,train_impersonation_group0_artifact_b0
8.85010756746971,356,7,0,8,0,0,0,0,8,9,normal,train_impersonation_group0_artifact_b0
8.85172664754611,339,7,0,128,16,255,0,255,138,78,normal,train_impersonation_group0_artifact_b0
8.857290689965476,790,8,5,25,200,9,27,24,0,127,normal,train_impersonation_group0_artifact_b0
8.85755810433799,339,7,0,128,16,255,0,255,140,70,normal,train_impersonation_group0_artifact_b0
8.858217327642953,356,7,0,8,0,0,0,0,6,9,normal,train_impersonation_group0_artifact_b0
8.867444808703878,790,8,5,25,207,9,26,25,0,127,normal,train_impersonation_group0_artifact_b0
8.868442133757638,356,7,0,8,0,0,0,0,6,9,normal,train_impersonation_group0_artifact_b0
8.869120787948532,339,7,0,128,16,255,0,255,137,78,normal,train_impersonation_group0_artifact_b0
8.877083430128387,339,7,0,128,16,255,0,255,139,101,normal,train_impersonation_group0_artifact_b0
8.87743707792278,790,8,5,24,209,9,25,26,0,127,normal,train_impersonation_group0_artifact_b0
8.881307461143251,356,7,0,8,0,0,0,0,7,9,normal,train_impersonation_group0_artifact_b0
8.883814680776673,339,7,0,128,16,255,0,255,132,117,normal,train_impersonation_group0_artifact_b0
8.886874182749752,790,8,5,24,210,9,25,26,0,127,normal,train_impersonation_group0_artifact_b0
8.891317930514886,356,7,0,8,0,0,0,0,7,11,normal,train_impersonation_group0_artifact_b0
8.898138512131466,790,8,5,24,196,9,25,26,0,127,normal,train_impersonation_group0_artifact_b0
8.898561019171357,339,7,0,128,16,255,0,255,120,115,normal,train_impersonation_group0_artifact_b0
8.90088283988594,356,7,0,8,0,0,0,0,6,10,normal,train_impersonation_group0_artifact_b0
8.90705451072764,339,7,0,128,16,255,0,255,102,103,normal,train_impersonation_group0_artifact_b0
8.907063322125154,790,8,5,24,194,9,24,25,0,127,normal,train_impersonation_group0_artifact_b0
8.911759573898241,356,7,0,8,0,0,0,0,5,10,normal,train_impersonation_group0_artifact_b0
8.91537555125382,356,7,0,8,0,0,0,0,6,10,normal,train_impersonation_group0_artifact_b0
8.916329845863702,339,7,0,128,16,255,0,255,96,105,normal,train_impersonation_group0_artifact_b0
8.91736119598679,790,8,5,24,194,9,24,25,0,127,normal,train_impersonation_group0_artifact_b0
8.923216736125191,356,7,0,8,0,0,0,0,7,9,normal,train_impersonation_group0_artifact_b0
8.924886332455086,339,7,0,128,16,255,0,255,90,122,normal,train_impersonation_group0_artifact_b0
8.927024503350976,790,8,5,24,195,9,23,25,0,127,normal,train_impersonation_group0_artifact_b0
8.932859500513578,356,7,0,8,0,0,0,0,8,9,normal,train_impersonation_group0_artifact_b0
8.934097129644542,339,7,0,128,16,255,0,255,102,131,normal,train_impersonation_group0_artifact_b0
8.936727543785501,790,8,5,24,202,9,23,25,0,127,normal,train_impersonation_group0_artifact_b0
8.937303533768048,339,7,0,128,16,255,0,255,103,121,normal,train_impersonation_group0_artifact_b0
8.943611088587572,356,7,0,8,0,0,0,0,7,8,normal,train_impersonation_group0_artifact_b0
8.944712922301191,339,7,0,128,16,255,0,255,109,110,normal,train_impersonation_group0_artifact_b0
8.94690380255854,356,7,0,8,0,0,0,0,7,7,normal,train_impersonation_group0_artifact_b0
8.9469586296956,790,8,5,24,195,9,24,25,0,127,normal,train_impersonation_group0_artifact_b0
8.955785343316316,339,7,0,128,16,255,0,255,106,122,normal,train_impersonation_group0_artifact_b0
8.956444147040788,356,7,0,8,0,0,0,0,8,6,normal,train_impersonation_group0_artifact_b0
8.957554663034326,790,8,5,24,195,9,25,25,0,127,normal,train_impersonation_group0_artifact_b0
8.958491302326838,339,7,0,128,16,255,0,255,123,142,normal,train_impersonation_group0_artifact_b0
8.962428027502982,356,7,0,8,0,0,0,0,8,6,normal,train_impersonation_group0_artifact_b0
8.964926613413262,339,7,0,128,16,255,0,255,135,143,normal,train_impersonation_group0_artifact_b0
8.967975820141342,790,8,5,24,192,9,25,25,0,127,normal,train_impersonation_group0_artifact_b0
8.974338013143024,339,7,0,128,16,255,0,255,119,152,normal,train_impersonation_group0_artifact_b0
8.974865447639852,356,7,0,8,0,0,0,0,8,6,normal,train_impersonation_group0_artifact_b0
8.97833940727668,790,8,5,24,185,9,25,26,0,127,normal,train_impersonation_group0_artifact_b0
8.979564726067572,339,7,0,128,16,255,0,255,105,157,normal,train_impersonation_group0_artifact_b0
8.98,790,8,232,26,193,7,26,23,43,22,impersonation,train_impersonation_group0_artifact_b0
8.98,356,7,21,163,243,3,198,191,8,8,impersonation,train_impersonation_group0_artifact_b0
8.98,339,7,219,96,139,201,90,135,112,135,impersonation,train_impersonation_group0_artifact_b0
8.985653754546748,356,7,78,225,130,58,77,165,8,8,impersonation,train_impersonation_group0_artifact_b0
8.990554304825377,339,7,239,155,85,65,203,216,112,135,impersonation,train_impersonation_group0_artifact_b0
8.990583184819341,790,8,170,26,193,117,26,23,200,161,impersonation,train_impersonation_group0_artifact_b0
8.992943003733386,356,7,249,97,79,86,55,132,8,8,impersonation,train_impersonation_group0_artifact_b0
8.993762603733385,356,7,234,73,143,31,14,172,8,8,impersonation,train_impersonation_group0_artifact_b0
8.996423985268557,339,7,184,101,84,170,216,241,112,135,impersonation,train_impersonation_group0_artifact_b0
8.998939190000124,339,7,185,176,175,16,115,88,112,135,impersonation,train_impersonation_group0_artifact_b0
9.001674815219289,790,8,143,26,193,195,26,23,111,32,impersonation,train_impersonation_group0_artifact_b0
9.003795342854373,339,7,141,46,39,81,73,231,112,135,impersonation,train_impersonation_group0_artifact_b0
9.00399033157109,356,7,111,87,120,144,124,137,8,8,impersonation,train_impersonation_group0_artifact_b0
9.00480993157109,356,7,29,51,241,44,85,144,8,8,impersonation,train_impersonation_group0_artifact_b0
9.012337093857637,790,8,122,26,193,42,26,23,46,139,impersonation,train_impersonation_group0_artifact_b0
9.0126955473003,356,7,81,54,233,187,129,226,8,8,impersonation,train_impersonation_group0_artifact_b0
9.013113860209064,339,7,153,223,124,239,106,219,112,135,impersonation,train_impersonation_group0_artifact_b0
9.018887948067155,339,7,21,236,138,54,224,161,112,135,impersonation,train_impersonation_group0_artifact_b0
9.022546072024493,356,7,218,202,39,166,78,182,8,8,impersonation,train_impersonation_group0_artifact_b0
9.023806106291241,790,8,227,26,193,26,26,23,114,197,impersonation,train_impersonation_group0_artifact_b0
9.029603548117706,356,7,201,224,234,221,105,118,8,8,impersonation,train_impersonation_group0_artifact_b0
9.03374408084077,339,7,208,55,173,114,205,207,112,135,impersonation,train_impersonation_group0_artifact_b0
9.033911087889338,790,8,180,26,193,233,26,23,36,249,impersonation,train_impersonation_group0_artifact_b0
9.03508001227263,339,7,25,87,206,17,98,238,112,135,impersonation,train_impersonation_group0_artifact_b0
9.039657741599921,356,7,4,219,31,111,244,193,8,8,impersonation,train_impersonation_group0_artifact_b0
9.043262291656761,790,8,96,26,193,67,26,23,85,114,impersonation,train_impersonation_group0_artifact_b0
9.043595385601089,339,7,119,58,77,36,239,107,112,135,impersonation,train_impersonation_group0_artifact_b0
9.051534705082986,339,7,79,149,26,91,243,113,112,135,impersonation,train_impersonation_group0_artifact_b0
9.05436024065509,790,8,69,26,193,50,26,23,113,58,impersonation,train_impersonation_group0_artifact_b0
9.05701826770529,356,7,224,29,132,60,13,19,8,8,impersonation,train_impersonation_group0_artifact_b0
