timestamp,can_id,dlc,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,label,source_file
9.35,339,7,0,128,16,255,0,255,99,141,normal,train_fuzzy_group0_artifact_b0
9.35,790,8,5,26,182,9,26,24,0,127,normal,train_fuzzy_group0_artifact_b0
9.35,356,7,0,8,0,0,0,0,8,7,normal,train_fuzzy_group0_artifact_b0
9.35,544,7,237,3,145,3,11,0,60,16,normal,train_fuzzy_group0_artifact_b0
9.35568583934733,544,7,236,3,156,3,12,0,60,16,normal,train_fuzzy_group0_artifact_b0
9.359906583440559,790,8,5,26,185,9,26,23,0,127,normal,train_fuzzy_group0_artifact_b0
9.360033739440947,339,7,0,128,16,255,0,255,109,154,normal,train_fuzzy_group0_artifact_b0
9.362508320463682,356,7,0,8,0,0,0,0,8,7,normal,train_fuzzy_group0_artifact_b0
9.366138458747551,356,7,0,8,0,0,0,0,7,8,normal,train_fuzzy_group0_artifact_b0
9.367001369062047,544,7,237,3,162,3,12,0,60,16,normal,train_fuzzy_group0_artifact_b0
9.370480500123241,790,8,5,26,188,9,26,24,0,127,normal,train_fuzzy_group0_artifact_b0
9.372825234949127,544,7,236,3,172,3,12,0,60,16,normal,train_fuzzy_group0_artifact_b0
9.373486968576819,356,7,0,8,0,0,0,0,7,8,normal,train_fuzzy_group0_artifact_b0
9.374741961737824,339,7,0,128,16,255,0,255,96,136,normal,train_fuzzy_group0_artifact_b0
9.37672005594824,356,7,0,8,0,0,0,0,7,9,normal,train_fuzzy_group0_artifact_b0
9.37800303204043,544,7,236,3,203,3,12,0,60,16,normal,train_fuzzy_group0_artifact_b0
9.38149255951482,790,8,5,26,174,9,27,24,0,127,normal,train_fuzzy_group0_artifact_b0
9.383780908027477,356,7,0,8,0,0,0,0,7,10,normal,train_fuzzy_group0_artifact_b0
9.386714176709948,544,7,236,3,225,3,12,0,61,16,normal,train_fuzzy_group0_artifact_b0
9.387867380399568,356,7,0,8,0,0,0,0,7,10,normal,train_fuzzy_group0_artifact_b0
9.3891644724447,339,7,0,128,16,255,0,255,79,132,normal,train_fuzzy_group0_artifact_b0
9.391080377005176,790,8,5,26,172,9,28,24,0,127,normal,train_fuzzy_group0_artifact_b0
9.39430323726762,356,7,0,8,0,0,0,0,8,10,normal,train_fuzzy_group0_artifact_b0
9.395264408100033,544,7,236,3,235,3,12,0,62,16,normal,train_fuzzy_group0_artifact_b0
9.396012473648346,356,7,0,8,0,0,0,0,9,10,normal,train_fuzzy_group0_artifact_b0
9.400675107493468,339,7,0,128,16,255,0,255,86,139,normal,train_fuzzy_group0_artifact_b0
9.401883310307868,790,8,5,27,169,9,28,24,0,127,normal,train_fuzzy_group0_artifact_b0
9.402934182436567,356,7,0,8,0,0,0,0,9,10,normal,train_fuzzy_group0_artifact_b0
9.407857269503612,544,7,236,3,239,3,12,0,63,16,normal,train_fuzzy_group0_artifact_b0
9.40855909411228,356,7,0,8,0,0,0,0,8,9,normal,train_fuzzy_group0_artifact_b0
9.408998606972078,339,7,0,128,16,255,0,255,76,132,normal,train_fuzzy_group0_artifact_b0
9.411495529927715,790,8,5,26,174,9,28,24,0,127,normal,train_fuzzy_group0_artifact_b0
9.413637067756978,544,7,237,3,243,3,12,0,64,16,normal,train_fuzzy_group0_artifact_b0
9.415749232780168,356,7,0,8,0,0,0,0,8,8,normal,train_fuzzy_group0_artifact_b0
9.415813387505002,339,7,0,128,16,255,0,255,96,123,normal,train_fuzzy_group0_artifact_b0
9.420248061325884,544,7,238,3,234,3,12,0,64,16,normal,train_fuzzy_group0_artifact_b0
9.421419860697679,339,7,0,128,16,255,0,255,97,123,normal,train_fuzzy_group0_artifact_b0
9.421586974553156,790,8,5,26,179,9,28,24,0,127,normal,train_fuzzy_group0_artifact_b0
9.422236860697678,339,7,0,128,16,255,0,255,98,106,normal,train_fuzzy_group0_artifact_b0
9.422550613265777,544,7,237,3,229,3,12,0,64,16,normal,train_fuzzy_group0_artifact_b0
9.427424087361503,356,7,0,8,0,0,0,0,8,8,normal,train_fuzzy_group0_artifact_b0
