timestamp,can_id,dlc,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,label,source_file
6.21,688,5,29,0,0,7,122,0,0,0,normal,train_impersonation_group1_subtle_b0
6.21,544,7,238,3,121,3,10,0,60,16,normal,train_impersonation_group1_subtle_b0
6.213862612831666,544,7,239,3,115,3,11,0,61,16,normal,train_impersonation_group1_subtle_b0
6.218480390684506,544,7,239,3,92,3,10,0,61,16,normal,train_impersonation_group1_subtle_b0
6.22009618382614,688,5,29,0,0,7,108,0,0,0,normal,train_impersonation_group1_subtle_b0
6.226154354740257,544,7,239,3,75,3,9,0,61,16,normal,train_impersonation_group1_subtle_b0
6.230489234590515,688,5,29,0,0,7,107,0,0,0,normal,train_impersonation_group1_subtle_b0
6.235166110132151,544,7,239,3,99,3,9,0,62,16,normal,train_impersonation_group1_subtle_b0
6.24108539996425,688,5,28,0,0,7,113,0,0,0,normal,train_impersonation_group1_subtle_b0
6.2436551092204455,544,7,239,3,128,3,9,0,62,16,normal,train_impersonation_group1_subtle_b0
6.250876973629407,688,5,27,0,0,7,103,0,0,0,normal,train_impersonation_group1_subtle_b0
6.2541174642980994,544,7,239,3,77,3,9,0,61,16,normal,train_impersonation_group1_subtle_b0
6.2609053634915375,688,5,28,0,0,7,95,0,0,0,normal,train_impersonation_group1_subtle_b0
6.261229663983949,544,7,239,3,78,3,10,0,61,16,normal,train_impersonation_group1_subtle_b0
6.271058208961375,688,5,27,0,0,7,90,0,0,0,normal,train_impersonation_group1_subtle_b0
6.273589216437942,544,7,238,3,73,3,9,0,61,16,normal,train_impersonation_group1_subtle_b0
6.28092173084668,688,5,25,0,0,7,92,0,0,0,normal,train_impersonation_group1_subtle_b0
6.2810244332325835,544,7,238,3,59,3,9,0,59,16,normal,train_impersonation_group1_subtle_b0
6.289991972530528,544,7,239,3,48,3,10,0,60,16,normal,train_impersonation_group1_subtle_b0
6.2916380779606245,688,5,25,0,0,7,101,0,0,0,normal,train_impersonation_group1_subtle_b0
6.2990730774934285,544,7,239,3,43,3,10,0,61,16,normal,train_impersonation_group1_subtle_b0
6.302051886023985,688,5,25,0,0,7,96,0,0,0,normal,train_impersonation_group1_subtle_b0
6.311966293803725,688,5,25,0,0,7,97,0,0,0,normal,train_impersonation_group1_subtle_b0
6.31326310737124,544,7,239,3,13,3,9,0,60,16,normal,train_impersonation_group1_subtle_b0
6.322000060987093,688,5,24,0,0,7,93,0,0,0,normal,train_impersonation_group1_subtle_b0
6.324152309506525,544,7,239,3,0,3,9,0,60,16,normal,train_impersonation_group1_subtle_b0
6.330836683847364,544,7,238,3,0,3,10,0,59,16,normal,train_impersonation_group1_subtle_b0
6.3322201138804335,688,5,24,0,0,7,78,0,0,0,normal,train_impersonation_group1_subtle_b0
6.340823461323966,544,7,238,3,0,3,10,0,59,16,normal,train_impersonation_group1_subtle_b0
6.34196442610929,688,5,22,0,0,7,79,0,0,0,normal,train_impersonation_group1_subtle_b0
6.352656443285698,688,5,22,0,0,7,71,0,0,0,normal,train_impersonation_group1_subtle_b0
6.352723729523919,544,7,238,3,0,3,11,0,60,16,normal,train_impersonation_group1_subtle_b0
