timestamp,can_id,dlc,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,label,source_file
39.7,790,8,5,26,204,9,26,22,0,127,normal,train_dos_0x316_varied_b0
39.711849366032226,790,8,5,26,212,9,27,22,0,127,normal,train_dos_0x316_varied_b0
39.72324741414799,790,8,5,27,217,9,27,22,0,127,normal,train_dos_0x316_varied_b0
39.735069103602875,790,8,5,27,217,9,27,22,0,127,normal,train_dos_0x316_varied_b0
39.744547061969435,790,8,5,27,224,9,27,22,0,127,normal,train_dos_0x316_varied_b0
39.75483285297886,790,8,5,26,221,9,27,22,0,127,normal,train_dos_0x316_varied_b0
39.76422211553194,790,8,5,26,224,9,26,23,0,127,normal,train_dos_0x316_varied_b0
39.77407604796241,790,8,5,25,233,9,27,22,0,127,normal,train_dos_0x316_varied_b0
39.78375650814508,790,8,5,25,226,9,26,22,0,127,normal,train_dos_0x316_varied_b0
39.79453802553619,790,8,5,25,217,9,27,22,0,127,normal,train_dos_0x316_varied_b0
39.80515997140966,790,8,5,24,208,9,27,21,0,127,normal,train_dos_0x316_varied_b0
39.81573549085443,790,8,5,24,192,9,27,21,0,127,normal,train_dos_0x316_varied_b0
39.82580394975419,790,8,5,24,191,9,27,20,0,127,normal,train_dos_0x316_varied_b0
39.83609911958877,790,8,5,24,190,9,27,20,0,127,normal,train_dos_0x316_varied_b0
39.84644732477894,790,8,5,24,197,9,27,21,0,127,normal,train_dos_0x316_varied_b0
39.85618285157308,790,8,5,24,196,9,27,20,0,127,normal,train_dos_0x316_varied_b0
39.86700477741025,790,8,5,24,199,9,28,20,0,127,normal,train_dos_0x316_varied_b0
39.87788434379911,790,8,5,24,201,9,28,20,0,127,normal,train_dos_0x316_varied_b0
39.88903524499327,790,8,5,24,183,9,27,20,0,127,normal,train_dos_0x316_varied_b0
39.89884958337256,790,8,5,25,180,9,28,20,0,127,normal,train_dos_0x316_varied_b0
39.90888632561614,790,8,5,24,172,9,28,21,0,127,normal,train_dos_0x316_varied_b0
39.919084040537406,790,8,5,24,162,9,28,20,0,127,normal,train_dos_0x316_varied_b0
39.928513359040174,790,8,5,25,164,9,28,20,0,127,normal,train_dos_0x316_varied_b0
39.93820398857186,790,8,5,25,161,9,27,20,0,127,normal,train_dos_0x316_varied_b0
39.94894403032249,790,8,5,26,165,9,27,20,0,127,normal,train_dos_0x316_varied_b0
39.957247431490714,790,8,5,25,171,9,27,20,0,127,normal,train_dos_0x316_varied_b0
39.96834538472964,790,8,5,26,185,9,26,19,0,127,normal,train_dos_0x316_varied_b0
39.97798421736425,790,8,5,26,178,9,27,19,0,127,normal,train_dos_0x316_varied_b0
39.98710796401489,790,8,5,25,191,9,26,20,0,127,normal,train_dos_0x316_varied_b0
39.9971967402321,790,8,5,26,197,9,26,20,0,127,normal,train_dos_0x316_varied_b0
40.0,790,8,69,160,57,38,66,68,163,199,dos,train_dos_0x316_varied_b0
40.00005,790,8,0,65,181,229,26,85,34,220,dos,train_dos_0x316_varied_b0
40.0001,790,8,242,11,47,124,239,33,4,37,dos,train_dos_0x316_varied_b0
40.00177097430355,790,8,231,149,209,255,5,119,185,63,dos,train_dos_0x316_varied_b0
